"";"fungsi";"iterasi";"populasi";"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"optimum";"time"
"elapsed22";"f2";1000;50;2,9914820239731e-20;2,61385605208524e-20;-8,76906077612376e-21;-5,84254687782137e-22;1,35926610798584e-21;1,99840527091979e-20;-3,87227816834543e-21;-5,5183697648434e-21;-5,64928552278658e-21;-8,46972021407273e-20;1,86487150638376e-19;4,90200000000004
"elapsed23";"f2";1000;100;2,04771756054848e-28;5,66001298220513e-29;-9,13245258235727e-29;-7,52435236270556e-28;2,38840894381263e-29;-1,90361343569926e-29;-5,37231108829894e-27;-1,00878890755606e-28;2,78749977647113e-29;-2,49943810315689e-28;6,89906065890109e-27;8,03899999999976
"elapsed24";"f3";100;10;16,7558541106012;-25,7902002288197;8,02482577853807;-6,7829460402391;19,5139460474734;-10,6984908281857;-7,20949109653042;15,9419995818282;-24,658086614023;19,4234797534715;938,527468465494;0,28899999999976
"elapsed25";"f3";100;30;-1,53399514369609;5,01672397330671;-11,4954469908327;9,8331413131919;5,42222148525022;-16,7186659057308;15,0291008808105;-8,40627770362628;6,10617122111615;-8,59106283599305;302,305482830707;0,454000000000633
"elapsed26";"f3";100;50;-4,08739512361245;11,395798745224;-12,9121608174675;8,6197542191722;-5,85583446975591;6,3521308807993;-8,18042760659855;3,02354663228623;10,3228700552724;-9,3627828541026;231,296049995013;0,597999999999956
"elapsed27";"f3";100;100;3,57892294570744;-2,36531236924997;-5,15369578440233;4,67946706359793;2,88242138755204;-6,76848582747394;5,06890638996085;-4,52058454093551;2,02480952820648;0,583770904238532;64,1470553744961;1,01999999999953
"elapsed28";"f3";500;10;-1,31439115763356;4,95610407057286;-7,11492154507514;5,77954850291138;-2,41435906417458;0,377620279804763;1,72011045134565;-4,02438570210601;2,41063534677692;-1,74251998122225;42,5641124691588;1,49099999999999
"elapsed29";"f3";500;30;-0,593973820698524;1,03456119932004;-1,29126472594245;1,65599469077974;-1,0243584124717;0,503447803629838;-0,644273477252741;0,744303783264353;-0,76248866259126;0,406464081089822;2,46900249877092;2,15599999999995
"elapsed30";"f3";500;50;0,422991502981478;-1,62625536657379;2,35263637916832;-2,41780662598688;3,84452951048072;-3,94494490711241;1,26261156122311;0,268431261813356;-0,960716817698885;0,602913699348579;13,7802606426668;2,72299999999996
"elapsed31";"f3";500;100;-0,614844640180447;1,71847305989451;-1,55636003276917;0,599537869633588;-1,10017353582876;2,05451353373981;-1,48094686071137;0,52138301700058;-0,164760652483194;0,0574986741124298;4,10998905620823;4,60900000000038
"elapsed32";"f3";1000;10;-0,438333128435771;0,6353924964339;0,24787707612937;-0,612368727601094;0,116516145428631;0,463952864609934;-0,797189081168369;0,366403170541569;-0,0419532313414358;-0,00663749862924747;0,786015553148058;2,80400000000009
"elapsed33";"f3";1000;30;0,0679577324576237;-0,0712732030346961;-0,139881225049297;0,311984856914879;-0,276673016516562;0,136815277495174;-0,0367236572678846;-0,000234387799746379;0,00790282044765033;0,00818903959178438;0,0662903188330054;4,13699999999972
"elapsed34";"f3";1000;50;-0,00557039959651192;0,00035216587820591;0,0277559198604566;-0,0256864903993994;-0,0106573770800284;0,0353998324463977;-0,0293580986741443;-0,00142708748300725;0,0104601905724248;0,00119412105011041;0,00138546370886113;5,53399999999965
"elapsed35";"f3";1000;100;0,0598903558950125;-0,127530692808938;0,11662504838211;-0,050003688765122;0,0104041247764331;-0,00506916254154371;-0,00863257144591008;0,00624325191216842;-0,00200246973328471;0,00162417869007108;0,0106940670667286;10,3319999999994
"elapsed36";"f4";100;10;-3,81786796043979;-3,61661781475697;-4,16395022754758;-2,82144692271232;-7,00211644946626;3,24174234138276;3,19551958690035;-3,71584772716883;1,73769706881023;-6,57782080201519;7,00211644946626;0,320999999999913
"elapsed37";"f4";100;30;1,69468693887788;5,83581660562812;-3,78955479981452;2,26712072710471;2,72133054855658;-6,33847608172619;0,645217311230833;1,20204739530458;-1,75547943430475;6,32960889273221;6,33847608172619;0,454999999999927
"elapsed38";"f4";100;50;-0,516280496962075;-0,956474636826276;-2,1024359761403;1,28488611107733;-2,10521611461188;0,476304043008586;-2,09675211895273;1,78662455095792;1,47089238684198;0,438157058248161;2,10521611461188;0,51299999999992
"elapsed39";"f4";100;100;-0,762150245589385;0,748492298600375;0,749972691835726;-0,0835692099342517;0,676650642448234;0,0263338712680511;0,155002456860017;0,763084661512492;0,759002316030604;0,602314250485236;0,763084661512492;0,779999999999745
"elapsed40";"f4";500;10;-0,230159270736705;-0,253302631032929;-0,346628197790262;0,290704608495871;-0,036052826492779;-0,187487581382374;0,08319595606066;0,152198325993699;-0,20800991370542;0,232796448911254;0,346628197790262;1,39399999999932
"elapsed41";"f4";500;30;-0,000795035399690853;0,000518432606854772;0,000790172611720581;-0,00083369644656382;0,000693037017066069;0,00030650438551873;0,000157290583815871;-0,000770650900930743;9,78830891905756e-05;0,000812352156578266;0,00083369644656382;2
"elapsed42";"f4";500;50;0,000153569636062194;-0,00138646776173168;0,00165985270620951;-0,00257895348337425;0,00120264133548717;0,00105964901674228;-7,68290871652099e-05;0,000802060957731082;-0,00111555365394092;-0,000368946999473158;0,00257895348337425;2,65899999999965
"elapsed43";"f4";500;100;-1,22302462789131e-05;8,12495269886257e-06;1,217818312569e-05;1,20239362746426e-05;3,04886772705071e-06;-3,11824216202581e-06;1,39886491399559e-05;-1,24702387925283e-06;-8,74175778742553e-06;4,99576111110261e-06;1,39886491399559e-05;4,01100000000042
"elapsed44";"f4";1000;10;-0,0196438167263372;-0,0298664795380802;-0,0224533845744393;0,0223545534726936;0,0296862468011102;-0,0285406487392186;-0,0181176595945183;-0,019688288745359;0,00812492662053909;-0,02863767380168;0,0298664795380802;2,98099999999977
"elapsed45";"f4";1000;30;-8,22144839248928e-06;1,03894536302911e-05;2,56438270270063e-05;-2,80916995618788e-05;-2,68631246123504e-05;4,77885916875429e-06;-3,0322452527388e-05;-3,03270301026317e-05;1,03787519926369e-05;2,45509206894456e-05;3,03270301026317e-05;3,64999999999964
"elapsed46";"f4";1000;50;2,59906121622997e-10;3,02038913131256e-07;3,48546727199204e-07;3,18937522486942e-07;-2,04998860341055e-07;-3,51014185490976e-07;3,45392046852289e-07;-1,1234377358957e-07;-6,13669929486594e-08;1,74297443906587e-07;3,51014185490976e-07;5,08699999999953
"elapsed47";"f4";1000;100;-2,83599312864291e-10;-8,6402955664903e-10;-8,96553659408502e-10;5,73619674669185e-10;-3,69075513460499e-10;-3,50271196020872e-10;2,22135097308454e-10;-7,64539496453244e-10;2,4828374907435e-10;-7,69429789130552e-10;8,96553659408502e-10;7,96099999999933
"elapsed48";"f5";100;10;3,43398925703075;1,9107914896555;1,69087699259213;0,909138167436018;-1,27076461260219;-1,08478687033839;-0,693688194253371;2,56639868889276;1,18860232265354;3,6073860338428;15899,5480071642;0,280999999999949
"elapsed49";"f5";100;30;-2,92344242216846;-1,59850453375639;0,845355541520418;-1,00409799744863;-2,16073552438368;0,337969465350367;-0,0157197408582616;-0,851416217892203;1,41765234566165;-5,89008135505831;20163,8947151923;0,406000000000859
"elapsed50";"f5";100;50;1,4956837234378;1,24531151066546;0,741821994670685;-2,16960441360682;1,26351850085358;-0,221625098392572;-0,702318477039232;0,994462175324916;0,916425293696496;-3,35458209163356;4276,33634097405;0,530999999999949
"elapsed51";"f5";100;100;0,0541769072803407;-0,995404617819095;1,59716806942831;1,47950877268763;0,928960967525933;0,90976887428396;1,21038289754828;1,21178072182149;1,32790051244531;2,23314361351248;460,985753860205;0,868999999999687
"elapsed52";"f5";500;10;0,720716083492205;0,619592888820005;0,616636829837877;0,706652882326378;0,850888310511025;1,04319457371454;1,24856632543613;1,61687578069119;2,65875215578704;7,07572151222824;46,4014909037874;1,38599999999951
"elapsed53";"f5";500;30;0,320237629789194;0,113401465799956;0,0601880207383781;0,627800029232616;0,897499270861215;1,08659944293349;1,32268903031921;1,80762745818381;3,28767994670954;10,8172600793404;83,1141737015726;2,05299999999988
"elapsed54";"f5";500;50;0,386796259863703;0,143643599182698;-0,0140393282196763;0,123549686459008;0,520188175930249;0,708437313311592;0,760910583201925;0,7323513661994;0,61420076197353;0,423985072571951;59,6957288831026;2,44699999999921
"elapsed55";"f5";500;100;0,800641884755467;0,645279245630405;0,422407004204511;0,181213158410511;0,0420974535046825;0,0123891244199805;0,00987873177362491;0,0090635911638937;0,0113691539482624;-0,00105539869112539;6,05866659676991;4,15599999999995
"elapsed56";"f5";1000;10;-0,250307709022692;0,0794954574625632;0,0181728551801694;0,026116227964119;0,00770575491123824;0,00862959188839039;0,0186847875433298;0,0225705287648558;0,0214695663848992;0,00197351927668625;9,41572353654557;2,58299999999963
"elapsed57";"f5";1000;30;0,97023740765602;0,941353710425151;0,885947683809394;0,787582562065421;0,621150996654986;0,392708591348077;0,161259548663648;0,0311895264315728;0,0100425702163433;0,00149884595387209;3,21847409031621;3,78799999999956
"elapsed58";"f5";1000;50;0,650027033835864;0,424537502026863;0,178405507750807;0,0182753119421;-0,648590794514759;0,933528129661887;1,14310978682796;1,42677009479387;2,07740695594902;4,31776340509045;83,6047870842541;5,22099999999955
"elapsed59";"f5";1000;100;0,94568958682665;0,896497944857814;0,809812157558742;0,658684406370539;0,436891919734757;0,198851474443306;0,0491565775317693;0,0128255843383792;0,00943333245861282;-0,000624153858542437;4,02612955080921;8,59499999999935
"elapsed60";"f6";100;10;-7,10713473382649;0,342308572362198;-1,74405401737473;-3,71040606109336;-1,51818092362093;-0,485878382511651;-5,21770596464933;2,65429734330571;-0,487025387071434;-0,795379842902125;89,5487413016154;0,268000000000029
"elapsed61";"f6";100;30;-0,0923716326869705;-1,59086703805368;1,92861513905433;-0,245705789551405;-1,82519010797005;0,128890021991218;0,0114216965628064;-0,817475545622262;-0,444168464509474;-2,07038809597818;12,3021991078122;0,378000000000611
"elapsed62";"f6";100;50;-0,453210323818586;-0,451779717990973;-0,530908716101049;-0,490256240332074;-0,891402001232153;-0,220244513924351;0,103409865309561;-0,556501687724166;-0,441900130393402;-0,712474149184096;0,65284018272402;0,484000000000378
"elapsed63";"f6";100;100;-0,289256842835669;-0,340266295272514;-0,714706375811836;1,02848796728908;-0,771291202446666;-0,563779527807297;-0,444252767198624;-0,661749160327017;-0,737064332577164;1,01107494268776;4,89878609840218;0,742999999999483
"elapsed64";"f6";500;10;-0,501638830323321;-0,500931753641888;-0,481924415523971;-0,499984060252889;-0,490997518957943;-0,502963747636252;-0,503510437006387;-0,494723826156549;-0,503304985986841;-0,499516780937378;0,000471427014305206;1,30099999999948
"elapsed65";"f6";500;30;-0,500000003586745;-0,499999743914547;-0,50000093791464;-0,500000088268988;-0,500001749951329;-0,500000415981983;-0,500000139601527;-0,499998220199351;-0,500000448608113;-0,500000038677472;7,57836269731604e-12;1,90899999999965
"elapsed66";"f6";500;50;-0,499999994882381;-0,500000016641027;-0,500000004203078;-0,500000000532924;-0,500000060875023;-0,500000001864307;-0,500000002439759;-0,499999998780317;-0,499999988974954;-0,500000001816361;4,16259865815132e-15;2,7529999999997
"elapsed67";"f6";500;100;-0,499999980929567;-0,500000044475862;-0,499999976866103;-0,500000073588966;-0,499999990539932;-0,499999994170736;-0,499999948251852;-0,499999983937352;-0,499999979153477;-0,500000015375891;1,2022644978914e-14;4,23999999999978
"elapsed68";"f6";1000;10;-0,499999571049978;-0,499985149429256;-0,499998769734544;-0,49999933359796;-0,499997114903947;-0,500001429547844;-0,500000942460719;-0,499999227894287;-0,499999809339742;-0,499999312763483;2,35041505374029e-10;2,6860000000006
"elapsed69";"f6";1000;30;-0,49999999995572;-0,49999999989285;-0,499999999981906;-0,500000000025359;-0,500000000026996;-0,499999999944819;-0,499999999980491;-0,49999999999157;-0,499999999972176;-0,500000000028174;2,02056615235156e-20;3,8690000000006
"elapsed70";"f6";1000;50;-0,500000000000012;-0,50000000000011;-0,49999999999998;-0,499999999999939;-0,499999999999882;-0,500000000001444;-0,500000000000085;-0,499999999999819;-0,499999999999766;-0,500000000000119;2,22388516731657e-24;4,76400000000012
"elapsed71";"f6";1000;100;-0,5;-0,5;-0,5;-0,5;-0,5;-0,5;-0,5;-0,5;-0,5;-0,5;0;7,92599999999948
"elapsed72";"f7";100;10;0,0969307792490077;0,0593547917011442;0,163609076430857;-0,221674375436954;-0,333990053322746;0,0446712112113446;0,167684511341582;-0,115417253401633;-0,0470650603168686;0,160264321323638;0,892892853404771;0,27599999999984
"elapsed73";"f7";100;30;-0,1426137053583;-0,365419749084322;-0,198092319303172;0,264707673387549;-0,148375017633231;-0,100260153082351;0,283746788624836;0,0940400001224534;-0,163898677012145;-0,165517285611002;0,43117986162082;0,380000000000109
"elapsed74";"f7";100;50;-0,289134043536099;0,0699773231524064;0,282194791886537;0,0468152824473662;-0,010070865075948;0,0663378435803196;-0,0734897314214237;-0,0559748074124567;0,236600626539164;-0,0533420858871569;0,222714321892857;0,519000000000233
"elapsed75";"f7";100;100;0,123874615376248;0,249567016707391;-0,183765078738621;-0,212035115153549;-0,103215802739446;-0,317774314280193;0,0420175707560846;-0,235937002479571;-4,29196830179918e-05;-0,162637770817615;1,09456475432195;0,825000000000728
"elapsed76";"f7";500;10;0,0332956028564053;0,161726844675966;-0,0919239932274877;0,18283038595076;-0,158836550500981;-0,16277113428392;0,24835669337646;0,041123495493547;0,0734126342060347;0,0502838963399236;0,309487513910754;1,30699999999979
"elapsed77";"f7";500;30;0,0462817655682871;0,279566882105696;0,134435944071143;-0,165670056109957;-0,0930462892911602;-0,160725375442288;-0,08045476962187;0,0466287307707704;-0,0824008269583379;0,0291031752840002;0,744730988502827;1,96799999999985
"elapsed78";"f7";500;50;0,0194506852051391;0,301248205058827;-0,0309002859526018;-0,244941174108519;-0,156458610405685;-0,151142081252839;0,0804076264354724;0,0306214435847531;-0,211572165132862;0,0473471656546379;0,888877510371528;2,63199999999961
"elapsed79";"f7";500;100;0,0219832782789838;-0,108838071966628;-0,00215873283311243;-0,0595596953937296;-0,0209807334887421;-0,00542583749026848;-0,22724930703388;-0,076335765120439;-0,0330169165408959;0,0880081372024571;0,511727211160079;4,05599999999959
"elapsed80";"f7";1000;10;-0,0667052676702356;0,0492108615886033;-0,199782479968566;0,0833495719540926;-0,0389875202762918;-0,0559201469106213;-0,154771294182792;-0,237390173044759;0,177504926308395;0,0848070561803935;0,640648216654157;2,40999999999985
"elapsed81";"f7";1000;30;0,0891481641765452;-0,108240299863318;0,193932612478101;0,11978536699814;0,0284639872104979;0,12602372063339;0,149619975298228;-0,101129159034289;-0,171562714778392;-0,116286415774936;0,681849188434714;3,49199999999928
"elapsed82";"f7";1000;50;0,0517204046564307;-0,322993411251855;-0,156079147642109;0,101240093349535;-0,0592952381791178;0,0456478565040512;-0,00603414969488557;-0,00376360938988211;-0,100490989630918;-0,108717155898388;0,846793983878157;5,08299999999963
"elapsed83";"f7";1000;100;-0,317283234060073;0,037271379676097;-0,00360784697987899;0,11266541898578;-0,0841352924134382;0,0199990534814936;0,116909398009101;0,126576255813948;0,00884968849319551;-0,0137529311689373;0,168641366554986;8,07399999999961
"elapsed84";"f8";100;10;-281,905370090916;-300,682785712442;204,079043886505;-283,932463942298;66,677382202137;-300,262113518245;204,120998627079;66,9138072761888;210,576910914957;66,3248364896637;-1897,26854220025;0,306999999999789
"elapsed85";"f8";100;30;399,765010185898;-123,794106543525;-272,573372840131;-297,004494647498;403,470803259695;66,1208885755151;203,499614140629;405,455665065214;395,382317282044;210,690187016194;-2550,83766642687;0,436999999999898
"elapsed86";"f8";100;50;-297,694986775121;394,728227169395;59,3396798459364;-126,551448309694;-123,450361984441;206,209358584642;-302,379007699697;200,846361268267;391,141468410881;58,8606530294041;-2010,65968870386;0,680000000000291
"elapsed87";"f8";100;100;399,864668345737;-292,955662147165;393,674301527023;61,1892018270517;-298,659668303744;201,45435128235;202,734126857368;-120,915503813283;412,160403762029;200,503534206413;-2476,34238444876;0,765000000000327
"elapsed88";"f8";500;10;-128,049752190514;-298,631020990058;-300,584560043849;-114,726150796226;66,4776661543297;408,378319907214;-293,1261869358;391,200660394654;61,4634628517406;408,041392027148;-2355,63925945376;1,30999999999949
"elapsed89";"f8";500;30;411,21464000569;402,582883335961;-297,799069214737;390,414164829761;202,496966153695;65,478266312759;66,9573186806208;-123,963473100625;402,53713512304;409,035344616849;-2620,02704791345;1,92699999999968
"elapsed90";"f8";500;50;-302,561343039521;-301,320145109966;419,00965768176;-124,452993798751;-301,456071501979;203,659612186446;-301,65182917886;64,6449865013065;-302,043389719115;-300,509403199501;-2609,02360416901;2,51999999999953
"elapsed91";"f8";500;100;417,468671027816;-124,409651482238;-301,291713731943;-124,606064151542;203,185217265504;412,138167728907;-302,529865213499;-302,432907711975;415,43153255228;420,06892688656;-3009,6205983534;4,09400000000005
"elapsed92";"f8";1000;10;406,474869659135;203,673878125951;411,790224058727;-124,483008695137;203,49522366552;203,752566671083;203,927962265726;-298,44671955889;-125,05191098429;-301,868663311221;-2453,3602350585;2,80799999999999
"elapsed93";"f8";1000;30;-124,551529939758;-124,830110808941;420,102734729876;418,9287425369;-124,743145179737;203,756193663794;-124,414309095135;203,498692493859;-302,041719352842;418,912775300856;-2451,45650385475;4,17100000000028
"elapsed94";"f8";1000;50;418,613760792075;-302,213303627595;-124,708592114631;-302,570015913479;-302,406566417009;-302,162169167237;-302,541219378489;-302,574986741734;203,725781547876;419,335190057692;-2964,88281801471;5,01400000000012
"elapsed95";"f8";1000;100;-302,469047756997;420,686980898692;-302,498497133705;-302,53492720013;203,705006595027;-302,402095997052;-302,516321857823;420,756310386397;420,763151219751;-302,364055079069;-3262,03093613181;8,5010000000002
"elapsed96";"f9";100;10;-0,980732248268603;0,00553137198111729;-0,0128826262285959;1,00675248123471;1,00165508788485;-0,965502725810856;1,97320005250774;1,0137037086454;0,982016501016762;-0,0206018770817945;10,4784070679438;0,287000000000262
"elapsed97";"f9";100;30;-0,994069738764005;0,990460058336811;-0,993030619501948;-0,00184687262683461;-1,99027388701134;-0,991056249671434;1,97814939298031;0,00195160541437151;1,98703222497858;-0,993257485002533;16,9532269073759;0,417000000000371
"elapsed98";"f9";100;50;-0,992973937989793;0,990748907384293;0,00152964853546199;0,992782824487981;-0,993936467147129;0,000260502340129989;1,98876456335844;0,989672199601289;0,986387304426071;-0,00211642257655069;9,97674779538508;0,542000000000371
"elapsed99";"f9";100;100;-0,0170872704339115;0,00125219563570711;0,993865405183194;-1,98737145366087;-0,00875719357697819;-1,00672075280562;-1,98880270136535;0,00640111791295629;-0,99642171876494;2,8215565427119e-05;11,0556844940019;0,875999999999294
"elapsed100";"f9";500;10;1,96257899541562;-0,995531789389814;-0,989345230868073;1,9899248823427;0,989666248662675;-0,010891425279124;-0,99028945854141;-0,988887964479114;-0,988465749863091;-1,01754672569656;15,2279265081916;1,46900000000005
"elapsed101";"f9";500;30;-0,000683850293439241;-0,00051724180945439;-0,000187778303190608;-0,000297835883011301;-0,995266889288118;-0,994963378849431;-0,99465273623502;0,994575721387808;-0,994337622214144;-0,99422146308681;5,97017549053828;2,21500000000015
"elapsed102";"f9";500;50;0,0160228487116165;0,000131011390637651;0,00181565011312585;-0,984899903221166;-0,00108584436851646;0,00423634304895895;-0,997090102227829;1,00102261570244;-0,996343309731123;0,996509253021454;5,05923224650428;2,73799999999937
"elapsed103";"f9";500;100;-0,000453636577263215;-0,994391196575858;-1,22044264859109e-07;-0,000333672133521979;0,000333372695822885;-0,000802543327217008;0,000177221182822099;-0,000370025047655391;-0,000227741549859954;0,00093466420684571;0,995452644267559;4,30299999999988
"elapsed104";"f9";1000;10;0,000314433736867366;-0,993473692827437;0,994736936912457;0,994821490178038;-6,47530763365719e-05;-0,000399462669803459;-0,994918192723191;-0,996252081861183;0,994725852016367;0,995945229467552;6,96575204510752;2,80500000000029
"elapsed105";"f9";1000;30;1,67183748971892e-06;-7,01798787150114e-06;-1,6808837362063e-06;-3,28682064292698e-06;2,02652451514803e-06;1,03854282802425e-06;-1,23416281507516e-05;2,47421778158776e-06;6,14429938893757e-06;4,44814440080851e-08;5,29812211880198e-08;3,86300000000028
"elapsed106";"f9";1000;50;-0,000617367397176368;0,000857160506441644;0,00171418855096759;-0,00745465486787113;0,00158401028810712;0,000806863680473069;0,00101633313478328;0,995644564675562;0,99495213463973;-0,0021583030800165;2,00359478859092;5,29300000000057
"elapsed107";"f9";1000;100;0,00416617024584317;-0,00125111205722744;-0,996488678086101;0,000306386020813987;0,00118517762762534;-0,00150722785754536;0,00346563359085248;-0,996599378525852;-0,00110536174728529;-0,000820261831863903;1,99817664370509;8,61000000000058
"elapsed108";"f10";100;10;0,940109944172436;-1,03104799398146;0,0744927454547791;-0,0325698063340045;-0,142398204873099;-1,84999072494094;2,03811586385266;-0,956277201688217;0,128184801814291;1,73631369381404;4,73994759736961;0,298999999999978
"elapsed109";"f10";100;30;-0,0173347480727589;0,0573728936404567;0,0171941931940787;-0,971607196267361;-0,0405620238878786;-0,932419277683108;-0,98080244317659;0,0106259165256792;-0,942438046219211;0,966362817596363;2,62060091492288;0,432999999999993
"elapsed110";"f10";100;50;0,0208810285426094;-0,0613289912235518;-0,928680266913913;-0,0206612497912096;-0,963294774314929;0,0270756321512241;-0,00359710129331742;0,944960022482008;0,0173838301318401;-0,0304293902604168;2,05454006515292;0,579000000000633
"elapsed111";"f10";100;100;0,00589089338274146;0,00431630750155043;0,000452642475230004;-0,0195321832014192;-0,00281749907261862;-0,0262100083592507;-0,00517855448506079;0,00101236388855367;0,0146699564005552;0,0597448705689877;0,11488633396878;0,966000000000349
