"";"fungsi";"iterasi";"populasi";"numVar";"selectionSize";"multipicationFactor";"hypermutationRate";"optimum";"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"time"
"36";"f3";500;50;5;10;0,5;0,5;4,201283077034;-0,823758821934462;1,60830332897604;-2,48825391754508;1,63733889348805;0,079160975292325;0;0;0;0;0;1,86000000000013
"37";"f3";500;50;5;25;0,1;0,1;76,6847055146579;4,99527179636061;-11,6740126162767;9,29041947238147;-2,13946206495166;-0,759501056745648;0;0;0;0;0;0,8599999999999
"38";"f3";500;50;5;25;0,1;0,5;23,3412789178219;1,17352278903127;-4,03731884434819;6,51021879166365;-3,89653434976935;-0,3853730391711;0;0;0;0;0;0,920000000000073
"39";"f3";500;50;5;25;0,5;0,1;1,72246840863431;0,995213259011507;-1,36918434873223;-0,388780329376459;0,697548408061266;0,143455434590578;0;0;0;0;0;2,25
"40";"f3";500;50;5;25;0,5;0,5;11,7887802347395;2,91376165114343;-4,56982175819576;1,97714497335255;-0,432563433423638;-0,552385300397873;0;0;0;0;0;2,3599999999999
"41";"f3";500;100;5;20;0,1;0,1;29,6191358447403;3,27502698637545;-1,67521331459284;-5,31332329846919;2,98860631883144;-0,695762643590569;0;0;0;0;0;1,25999999999999
"42";"f3";500;100;5;20;0,1;0,5;23,4171802262854;-3,31164789386094;6,2126032076776;-4,43114712834358;2,73319743573666;-1,69890602119267;0;0;0;0;0;1,19000000000005
"43";"f3";500;100;5;20;0,5;0,1;1,78717710657238;1,06283705681562;-1,46760614588857;-0,176151702180505;0,967699289321899;-0,468325475230813;0;0;0;0;0;3,75
"44";"f3";500;100;5;20;0,5;0,5;0,944899461744707;-0,430220644921064;1,25455348752439;-1,02557609789073;0,358677143231034;-0,279911421239376;0;0;0;0;0;3,69000000000005
"45";"f3";500;100;5;50;0,1;0,1;11,8614308808554;1,99534296989441;-4,44140289910138;3,76684386283159;-1,64889516308904;0,539537239819765;0;0;0;0;0;1,30999999999995
"46";"f3";500;100;5;50;0,1;0,5;2,93179646709426;-0,826951814815402;1,79523983970284;-0,721014384180307;0,773107027634978;-1,47649962455034;0;0;0;0;0;1,30999999999995
"47";"f3";500;100;5;50;0,5;0,1;2,11328945366338;-1,12739973701537;1,94528992287815;-0,783929042518139;-0,430381065234542;0,273893121629953;0;0;0;0;0;4,63000000000011
"48";"f3";500;100;5;50;0,5;0,5;5,33113167848883;1,87352392822504;-3,19770211353898;1,42328348010778;-0,285770045593381;0,0352503731846809;0;0;0;0;0;4,58999999999992
"49";"f3";1000;200;5;100;0,1;0,1;0,71824050255627;0,40963594801724;-1,0241661220789;0,993220414966345;-0,547047797590494;0,200621969997883;0;0;0;0;0;4,37000000000012
"50";"f3";1000;200;5;100;0,1;0,5;1,48269321333553;-1,07005871832371;1,60482171922922;-0,682621635496616;0,0123674049973488;0,242617493495345;0;0;0;0;0;4,38999999999987
"51";"f3";1000;200;5;100;0,5;0,1;0,11528074109018;-0,168077368289232;0,445287255570292;-0,371033838018775;0,118998344987631;-0,0525373965501785;0;0;0;0;0;18,0800000000002
"52";"f3";1000;200;5;100;0,5;0,5;0,015502057027013;0,0266195274889469;0,0326137058436871;-0,162827083840966;0,122057972475886;-0,00389455817639828;0;0;0;0;0;18,24
